Unnamed: 0,question_number,question_body,full_model_name,model_family,model_name,llm_chosen_answer,correct_answer,is_correct,Anulada?,question_prompt,response,token_size_question,token_size_response,elapsed_time_sec
40,41,"Maria, idosa de 75 anos, mãe de três filhos, decidiu contratar você, como advogado(a), para estruturar seu planejamento sucessório. A intenção de Maria era a de realizar a transferência antecipada da propriedade de um de seus imóveis (cujo valor representa 40% de seu patrimônio) para seu filho mais velho. No entanto, ela pretendia reservar para si o direito de permanecer no bem para usá−lo e explorá−lo economicamente, até a sua morte.
Em razão disso, você propôs que ela fizesse uma doação com reserva de usufruto, por escritura pública, com cláusula que colocava o bem na parte disponível de seu patrimônio, seguida de um registro no Cartório de Registro de Imóveis, o que foi feito por Maria. Poucos anos depois, Maria faleceu.
Diante da situação jurídica posta, assinale a afirmativa correta.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,D,D,True,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
Maria, idosa de 75 anos, mãe de três filhos, decidiu contratar você, como advogado(a), para estruturar seu planejamento sucessório. A intenção de Maria era a de realizar a transferência antecipada da propriedade de um de seus imóveis (cujo valor representa 40% de seu patrimônio) para seu filho mais velho. No entanto, ela pretendia reservar para si o direito de permanecer no bem para usá−lo e explorá−lo economicamente, até a sua morte.
Em razão disso, você propôs que ela fizesse uma doação com reserva de usufruto, por escritura pública, com cláusula que colocava o bem na parte disponível de seu patrimônio, seguida de um registro no Cartório de Registro de Imóveis, o que foi feito por Maria. Poucos anos depois, Maria faleceu.
Diante da situação jurídica posta, assinale a afirmativa correta.
A) A doação deve ser declarada nula, porque caracteriza−se como inoficiosa.
B) O herdeiro donatário é obrigado, em colação, a conferir o valor da doação para igualar as legítimas.

C) Os três filhos de Maria herdam, via sucessão legítima, o seu direito de usufruto sobre o bem imóvel.
D) O usufruto é extinto, consolidando−se a propriedade plena ao donatário com o cancelamento do registro.
","A questão descreve uma doação com reserva de usufruto, onde Maria, a doadora, mantém o direito de usar e fruir do imóvel até sua morte.  A doação foi feita por escritura pública e registrada, o que é fundamental para sua validade.

A) A doação não é inoficiosa.  Inoficiosa é a doação que ultrapassa a legítima dos herdeiros, ou seja, a parte do patrimônio que a lei reserva para eles.  A doação com reserva de usufruto, nesse caso, não excede a legítima, pois Maria mantém o usufruto.

B) O herdeiro donatário não precisa fazer colação. Colação é o ato de trazer à massa hereditária bens recebidos em vida pelo herdeiro, para que a partilha seja feita de forma igualitária.  Neste caso, o herdeiro recebeu o imóvel, mas Maria manteve o usufruto, o que não implica na necessidade de colação.

C)  Incorreto. Os filhos herdam a propriedade plena do imóvel, mas não o usufruto. O usufruto, por definição, é um direito real de usar e fruir de um bem alheio, e no caso, Maria o exercia até sua morte.  Ao falecer Maria, o usufruto se extingue.

D) Correto.  Com a morte de Maria, o usufruto se extingue, e a propriedade plena do imóvel passa ao donatário.  O registro do usufruto é cancelado, consolidando a propriedade plena no donatário.

Resposta: D
",130,218,31.94036555290222
41,42,"Brás Cubas procurou você, como advogado(a), relatando ser possuidor e proprietário do imóvel situado à Rua Machado de Assis, nº XX, Centro, no Município Alpha, há mais de 50 anos, preservando, desde as suas origens até o presente, as mesmas características, sem que houvesse por parte da vizinhança qualquer reclamação ou denúncia, sobretudo no que tange à disposição das janelas, já que se encontram dentro dos limites legais.
Segundo relato de Brás, sua vizinha, Virgília, no último mês, iniciou obra de expansão de sua casa, com abertura de uma janela no limite divisório com seu terreno e uma chaminé no telhado.
Em consonância com o Código Civil brasileiro, assinale a opção que apresenta, corretamente, sua orientação sobre o caso apresentado.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,D,C,False,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
Brás Cubas procurou você, como advogado(a), relatando ser possuidor e proprietário do imóvel situado à Rua Machado de Assis, nº XX, Centro, no Município Alpha, há mais de 50 anos, preservando, desde as suas origens até o presente, as mesmas características, sem que houvesse por parte da vizinhança qualquer reclamação ou denúncia, sobretudo no que tange à disposição das janelas, já que se encontram dentro dos limites legais.
Segundo relato de Brás, sua vizinha, Virgília, no último mês, iniciou obra de expansão de sua casa, com abertura de uma janela no limite divisório com seu terreno e uma chaminé no telhado.
Em consonância com o Código Civil brasileiro, assinale a opção que apresenta, corretamente, sua orientação sobre o caso apresentado.
A) As janelas cuja visão não incida sobre a linha divisória, bem como as perpendiculares, não poderão ser abertas a menos de um metro e meio.
B) A conduta de Virgília é válida e eficaz, porque não existe norma legal que impeça a abertura de janelas ou a construção de muro na linha divisória de imóveis.
C) O proprietário pode, no lapso de ano e dia após a conclusão da obra, exigir que se desfaça janela que fora construída em desacordo com a legislação vigente.
D) A construção da chaminé deve ser impedida devido à função social da propriedade, positivada no Código Civil brasileiro e tutelada pelo direito dos confinantes.
","O enunciado descreve uma situação de vizinhança, onde Brás Cubas alega posse e propriedade de um imóvel há mais de 50 anos, sem reclamações. Sua vizinha, Virgília, está realizando obras que afetam a divisa, com a abertura de uma janela e a construção de uma chaminé.

A questão pede a orientação jurídica sobre o caso, considerando o Código Civil brasileiro.

Analisemos as opções:

A) ""As janelas cuja visão não incida sobre a linha divisória, bem como as perpendiculares, não poderão ser abertas a menos de um metro e meio.""  Esta opção cita uma restrição, mas não abrange a situação completa.  A questão central é a abertura da janela na linha divisória, não apenas a sua inclinação.

B) ""A conduta de Virgília é válida e eficaz, porque não existe norma legal que impeça a abertura de janelas ou a construção de muro na linha divisória de imóveis.""  Esta opção está incorreta.  O Código Civil prevê regras para a construção na linha divisória, especialmente em relação à preservação do direito dos confinantes.

C) ""O proprietário pode, no lapso de ano e dia após a conclusão da obra, exigir que se desfaça janela que fora construída em desacordo com a legislação vigente."" Esta opção está parcialmente correta.  Existem prazos para a reclamação, mas o enunciado não especifica se a obra está em desacordo com a legislação.  O importante é que existe a possibilidade de exigir a retirada da construção se ela estiver em desacordo com as normas.

D) ""A construção da chaminé deve ser impedida devido à função social da propriedade, positivada no Código Civil brasileiro e tutelada pelo direito dos confinantes.""  Esta opção é a mais completa e acertada.  A função social da propriedade e o direito dos confinantes impõem limites à construção na linha divisória, especialmente em relação à chaminé, que pode causar problemas de fumaça, calor, ou outros inconvenientes aos vizinhos.

Concluindo, a opção que melhor reflete a orientação jurídica sobre o caso é a D, pois aborda a questão da construção na linha divisória e a proteção dos direitos dos confinantes, considerando a função social da propriedade.

Resposta: D
",120,350,32.52117896080017
42,43,"João, 14 anos, criou um perfil online para realizar apostas em sites de jogos de futebol, realizando−as sozinho e sem qualquer restrição.
Sobre a possibilidade de responsabilização do site, assinale a afirmativa correta.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,B,*,False,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
João, 14 anos, criou um perfil online para realizar apostas em sites de jogos de futebol, realizando−as sozinho e sem qualquer restrição.
Sobre a possibilidade de responsabilização do site, assinale a afirmativa correta.
A) Não há ilícito por parte do site, pois a maioridade não é exigida para sua atividade.
B) O site deve ser responsabilizado, pois cometeu infração administrativa prevista no Estatuto da Criança e Adolescente.
C) O site não deve ser responsabilizado, pois não é exigível o controle além da autodeclaração de maioridade, demandada em seu acesso.
D) A atividade de aposta desenvolvida no site não se identifica, para fins de reprovação normativa, com a restrição de acesso imposta a crianças e adolescentes às casas de apostas, de modo que não há infração por parte do site.
","A questão aborda a responsabilidade de um site de apostas online em relação a um menor de idade que se inscreveu e realizou apostas.

Alternativa A:  Incorreta. A maioridade não é o único fator relevante.  A responsabilidade do site vai além da mera autodeclaração de idade.

Alternativa B: Correta. O Estatuto da Criança e do Adolescente (ECA) estabelece normas protetivas para menores.  Permitir que um menor realize apostas online pode ser considerado uma infração administrativa, pois expõe a criança ou adolescente a riscos, como dependência e prejuízos financeiros.

Alternativa C: Incorreta.  O site tem a obrigação de verificar a idade do usuário, não se limitando apenas à autodeclaração.  A verificação da idade é crucial para cumprir com as normas de proteção à criança e ao adolescente.

Alternativa D: Incorreta. A atividade de aposta, quando envolve menores, está diretamente relacionada com as restrições de acesso a casas de apostas, conforme previsto no ECA e em outras legislações.  O site tem a obrigação de evitar a participação de menores.


Resposta: B
",33,169,31.483943223953247
43,44,"Roberta, 35 anos, descobriu que estava grávida e ficou muito preocupada, já que possui parcos recursos financeiros e acredita que não será uma boa mãe. Essa angústia desencadeou graves problemas que precisam ser tratados por meio de sessões com psicólogo(a).
Diante da falta de recursos financeiros para custear o profissional, Roberta lhe procura para obter orientação jurídica.
De acordo com o Estatuto da Criança e do Adolescente (ECA), assinale a orientação correta para o caso.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,C,True,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
Roberta, 35 anos, descobriu que estava grávida e ficou muito preocupada, já que possui parcos recursos financeiros e acredita que não será uma boa mãe. Essa angústia desencadeou graves problemas que precisam ser tratados por meio de sessões com psicólogo(a).
Diante da falta de recursos financeiros para custear o profissional, Roberta lhe procura para obter orientação jurídica.
De acordo com o Estatuto da Criança e do Adolescente (ECA), assinale a orientação correta para o caso.
A) Roberta não possui direito a assistência psicológica, por inexistir previsão legal.
B) O ECA garante o direito de assistência psicológica apenas no período pós−natal, caso se verifique que o estado puerperal pode prejudicar o desenvolvimento da criança.
C) Roberta tem direito a assistência psicológica durante a gestação, no período pré e pós−natal, inclusive como forma de prevenir ou minorar as consequências do estado puerperal, sendo essa incumbência do poder público.
D) De acordo com o ECA, o poder público deve proporcionar assistência psicológica a Roberta enquanto estiver gestante. No período pós−natal, como a criança estará fora de qualquer risco, o poder público não terá a obrigação de prestar assistência psicológica.
","O Estatuto da Criança e do Adolescente (ECA) prioriza o bem-estar da criança e do adolescente, e, por extensão, o bem-estar da família.  A gravidez e o período pós-natal são momentos críticos para a mãe e para o desenvolvimento da criança.  O ECA não se limita a questões de saúde física, mas também contempla a saúde mental.  A angústia de Roberta, que pode afetar diretamente a criança, é um fator que precisa ser considerado.

A opção A está incorreta, pois o ECA, em seu princípio de proteção integral, deve garantir assistência necessária.

A opção B está incorreta, pois a assistência psicológica não se limita ao período pós-natal, mas é importante em todos os momentos da gestação.

A opção C está correta.  O ECA, ao priorizar a criança, entende que a saúde mental da mãe é fundamental para o seu desenvolvimento.  A assistência psicológica durante a gestação, o pré e o pós-natal, previne ou minimiza potenciais problemas.  A incumbência é do poder público, que deve garantir esse acesso.

A opção D está incorreta, pois, embora o poder público deva fornecer a assistência, a necessidade da assistência psicológica não se limita ao período de gestação.  O período pós-natal também é crucial para a saúde mental da mãe e o desenvolvimento da criança.


Resposta: C
",75,212,31.594884395599365
44,45,"A sociedade empresária Óleo Essencial de Barreto Ltda. fabrica, há cinquenta anos, o produto que originou o nome empresarial, criado pelo fundador da indústria e amplamente utilizado pelo público como item pessoal para várias utilidades, sobretudo como pós−banho.
Recentemente, ao concluir uma pesquisa científica, um químico da fábrica levou ao conhecimento da diretoria o fato de que o uso do produto Óleo Essencial de Barreto pode causar queimaduras graves em um certo grupo de pessoas, caso seja associado a um novo tipo de protetor solar, cujo uso vem crescendo no país.
Sobre o caso narrado, assinale a afirmativa correta.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,C,True,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
A sociedade empresária Óleo Essencial de Barreto Ltda. fabrica, há cinquenta anos, o produto que originou o nome empresarial, criado pelo fundador da indústria e amplamente utilizado pelo público como item pessoal para várias utilidades, sobretudo como pós−banho.
Recentemente, ao concluir uma pesquisa científica, um químico da fábrica levou ao conhecimento da diretoria o fato de que o uso do produto Óleo Essencial de Barreto pode causar queimaduras graves em um certo grupo de pessoas, caso seja associado a um novo tipo de protetor solar, cujo uso vem crescendo no país.
Sobre o caso narrado, assinale a afirmativa correta.
A) Cabe à Óleo Essencial de Barreto Ltda. cessar, imediatamente, a fabricação do produto.
B) Deve a autoridade administrativa, de ofício, proibir, imediatamente, a fabricação do produto.
C) Cabe à Óleo Essencial de Barreto Ltda. comunicar, imediatamente, o risco descoberto às autoridades competentes e aos consumidores.
D) Por se tratar de um produto disponibilizado no mercado há mais de cinquenta anos, a Óleo Essencial de Barreto Ltda. não precisa tomar qualquer providência quanto ao risco descoberto.
","A questão apresenta um caso em que um produto, comercializado há muito tempo, foi descoberto apresentar um risco potencial associado a um novo produto.  A empresa tem a obrigação de proteger a saúde pública.

A) Cessar imediatamente a fabricação do produto seria uma reação precipitada e provavelmente ilegal sem a devida comunicação e avaliação.  A empresa precisa analisar a situação e tomar medidas graduais, caso necessário.

B) A autoridade administrativa não pode proibir imediatamente a fabricação sem a devida investigação e comunicação.  A empresa tem o direito de defesa e de apresentar seus argumentos.

C) Comunicar imediatamente o risco às autoridades competentes e aos consumidores é a opção mais adequada e legal.  Isso permite a avaliação do risco, a tomada de medidas preventivas e a proteção dos consumidores.  A empresa tem a responsabilidade social de informar os riscos associados ao seu produto.

D) A longevidade do produto no mercado não o isenta de responsabilidades em relação a novos riscos.  A empresa tem a obrigação de garantir a segurança dos seus produtos, mesmo que antigos.

Portanto, a opção mais adequada é a C.


Resposta: C
",99,184,31.476995944976807
45,46,"A sociedade empresária XYZ Fábrica e Comercialização Digital S.A., por meio do site de um representante empresarial autônomo, vende os bens informáticos que fabrica.
Gláucia, estudante universitária, em 23 de junho de 2024, realizou a compra na internet de um desktop e dois monitores. Os produtos seriam destinados aos seus estudos e ao estágio na modalidade home office, que começaria em 1º de julho. Até a presente data os produtos não chegaram. A sociedade empresária informou que não os possui em estoque, e a fábrica encontra−se com carência de matéria−prima.
Sobre a hipótese apresentada, com base no Código de Defesa do Consumidor, assinale a afirmativa correta.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,B,B,True,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
A sociedade empresária XYZ Fábrica e Comercialização Digital S.A., por meio do site de um representante empresarial autônomo, vende os bens informáticos que fabrica.
Gláucia, estudante universitária, em 23 de junho de 2024, realizou a compra na internet de um desktop e dois monitores. Os produtos seriam destinados aos seus estudos e ao estágio na modalidade home office, que começaria em 1º de julho. Até a presente data os produtos não chegaram. A sociedade empresária informou que não os possui em estoque, e a fábrica encontra−se com carência de matéria−prima.
Sobre a hipótese apresentada, com base no Código de Defesa do Consumidor, assinale a afirmativa correta.
A) Gláucia deve esperar 30 dias além do prazo inicial para, então, exigir a substituição ou a devolução do valor pago.
B) Gláucia pode desistir da compra e solicitar a devolução integral do valor pago, uma vez que o produto não foi entregue dentro do prazo.
C) Gláucia deve esperar até que a fábrica normalize o fornecimento de matéria−prima, uma vez que a falta de insumos é uma causa legítima para o atraso.
D) Diante da situação e da ausência de matéria−prima, a sociedade empresária XYZ Fábrica e Comercialização Digital S.A. não responde solidariamente pelos atos do representante autônomo.
","A questão aborda a responsabilidade da empresa XYZ Fábrica e Comercialização Digital S.A. perante a consumidora Gláucia, em relação a uma compra online de produtos não entregues.

A alternativa A está incorreta, pois não há um prazo de 30 dias adicional para exigir a substituição ou devolução.  O Código de Defesa do Consumidor estabelece prazos para entrega e, se não cumpridos, o consumidor pode exigir a resolução do contrato.

A alternativa B está correta.  A falta de entrega do produto dentro do prazo estipulado (que, normalmente, é implícito e deve ser considerado razoável, levando em conta a natureza do produto e a comunicação entre as partes) permite a Gláucia desistir da compra e exigir a devolução integral do valor pago.  A justificativa da empresa de falta de estoque e matéria-prima não exime a responsabilidade.

A alternativa C está incorreta.  A justificativa de falta de matéria-prima não exime a empresa da responsabilidade.  A empresa é que deve garantir a entrega dentro do prazo, e não o consumidor.

A alternativa D está incorreta. A empresa XYZ é responsável pelos atos do representante autônomo, pois a venda foi realizada por meio do site deste, o que configura uma relação de consumo direta entre a empresa e a consumidora.  A responsabilidade é solidária.

Resposta: B
",106,211,31.682934045791622
46,47,"O Código Civil, ao tratar da caracterização do empresário, afasta desse instituto as pessoas naturais que exercem profissão intelectual, de natureza científica, literária ou artística. Todavia, o Código Civil admitiu a possibilidade de essas pessoas virem a ser reputadas empresárias e, como tal, sujeitarem−se à inscrição na Junta Comercial.
Assinale a opção que apresenta a condição para que isso ocorra.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,C,True,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
O Código Civil, ao tratar da caracterização do empresário, afasta desse instituto as pessoas naturais que exercem profissão intelectual, de natureza científica, literária ou artística. Todavia, o Código Civil admitiu a possibilidade de essas pessoas virem a ser reputadas empresárias e, como tal, sujeitarem−se à inscrição na Junta Comercial.
Assinale a opção que apresenta a condição para que isso ocorra.
A) O exercício da profissão intelectual deve congregar emprego habitual de mão de obra e insumos.
B) A pessoa natural deve exercer atividade econômica com o concurso de auxiliares ou colaboradores.
C) O exercício da profissão, de natureza científica, literária ou artística, deve constituir elemento de empresa.
D) A pessoa natural deve optar pelo Simples Nacional e ser enquadrada como Microempreendedor Individual.
","A questão trata da condição para que uma pessoa natural, exercendo profissão intelectual, científica, literária ou artística, seja considerada empresária e, portanto, sujeita à inscrição na Junta Comercial, apesar da regra geral do Código Civil.

A alternativa A) está incorreta, pois o foco não é o emprego de mão de obra e insumos, mas sim a constituição de uma empresa.

A alternativa B) está incorreta, pois, embora o concurso de auxiliares possa ser um indicativo de atividade empresarial, não é a condição única ou determinante.

A alternativa C) está correta.  A questão central é se a atividade profissional se configura como elemento de uma empresa. Se a atividade intelectual se transforma em um negócio, em uma empresa, então a pessoa natural pode ser considerada empresária.

A alternativa D) está incorreta. O Simples Nacional e o Microempreendedor Individual são regimes tributários específicos, não a condição para ser considerada empresária no contexto do Código Civil.

Portanto, a condição para que a pessoa natural seja considerada empresária, mesmo exercendo profissão intelectual, é que o exercício dessa profissão constitua elemento de uma empresa.

Resposta: C
",60,181,31.548199892044067
47,48,"F. Beltrão, G. Carneiro e S. Moreira decidiram constituir uma sociedade do tipo simples de prazo indeterminado, que entrou em atividade na data da assinatura do contrato, levado a registro na semana seguinte, no Registro Civil de Pessoas Jurídicas.
Assinale a opção que indica a hipótese de dissolução de pleno direito dessa sociedade.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,D,A,False,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
F. Beltrão, G. Carneiro e S. Moreira decidiram constituir uma sociedade do tipo simples de prazo indeterminado, que entrou em atividade na data da assinatura do contrato, levado a registro na semana seguinte, no Registro Civil de Pessoas Jurídicas.
Assinale a opção que indica a hipótese de dissolução de pleno direito dessa sociedade.
A) A deliberação dos sócios, por maioria absoluta do capital.
B) O esgotamento da exploração do objeto social ou verificada a sua inexequibilidade.
C) O falecimento de qualquer dos sócios, independentemente de optarem pela dissolução.
D) A existência de apenas um sócio, não reconstituída a pluralidade em até 180 (cento e oitenta) dias.
","A questão aborda a dissolução de uma sociedade simples de prazo indeterminado.  A dissolução de pleno direito significa que a sociedade se encerra automaticamente em determinadas circunstâncias, sem necessidade de decisão dos sócios.

Analisando as opções:

A) A deliberação dos sócios, por maioria absoluta do capital:  Isso representa uma dissolução por vontade dos sócios, não de pleno direito.

B) O esgotamento da exploração do objeto social ou verificada a sua inexequibilidade:  Esta é uma causa de dissolução de pleno direito. Se o objetivo da sociedade não pode ser cumprido ou foi alcançado, a sociedade se encerra automaticamente.

C) O falecimento de qualquer dos sócios, independentemente de optarem pela dissolução:  O falecimento de um sócio em uma sociedade simples, mesmo de prazo indeterminado, não causa a dissolução de pleno direito.  Normalmente, a sociedade precisa ser dissolvida por decisão dos sócios remanescentes ou por meio de procedimentos legais.

D) A existência de apenas um sócio, não reconstituída a pluralidade em até 180 (cento e oitenta) dias: Esta é uma causa de dissolução de pleno direito.  A sociedade simples, por sua natureza, requer pluralidade de sócios.  Se a pluralidade não for restabelecida em 180 dias, a sociedade se dissolve.

Portanto, a única opção que indica uma dissolução de pleno direito é a B e a D.  D é a única que se encaixa no contexto da questão, pois trata de uma sociedade simples.

Resposta: D
",53,232,33.60936665534973
48,49,"Maura Chalé, sócia administradora da sociedade Produtora de Laticínios Santana do Manhuaçu Ltda., procura você, como advogado(a), informando que a sociedade é titular da marca de produto Chalé e deseja saber quais os direitos assegurados por lei ao titular de marca de produto.
Sobre a hipótese narrada, com base na legislação, assinale a afirmativa correta.",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,A,A,True,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
Maura Chalé, sócia administradora da sociedade Produtora de Laticínios Santana do Manhuaçu Ltda., procura você, como advogado(a), informando que a sociedade é titular da marca de produto Chalé e deseja saber quais os direitos assegurados por lei ao titular de marca de produto.
Sobre a hipótese narrada, com base na legislação, assinale a afirmativa correta.
A) A sociedade pode licenciar o uso da marca de produto Chalé e zelar pela sua integridade material ou reputação.
B) A sociedade pode impedir que empresários utilizem sinais distintivos que lhes são próprios, juntamente com a marca, na sua promoção e comercialização.
C) A sociedade pode proibir que fabricantes de acessórios utilizem a marca para indicar a destinação do produto, ainda que obedecidas as práticas leais de concorrência.
D) A sociedade pode vetar a citação da marca em discurso, obra científica ou literária, com ou sem conotação comercial, independentemente de prejuízo ao caráter distintivo.
","A questão aborda os direitos do titular de uma marca de produto, especificamente a marca ""Chalé"". Vamos analisar cada alternativa:

A) A sociedade pode licenciar o uso da marca de produto Chalé e zelar pela sua integridade material ou reputação.  **CORRETO**.  O titular da marca tem o direito de autorizar terceiros a utilizá-la, mediante contrato de licença.  E, crucialmente, tem o dever de defender a marca contra usos indevidos que possam prejudicar sua reputação ou distintividade.

B) A sociedade pode impedir que empresários utilizem sinais distintivos que lhes são próprios, juntamente com a marca, na sua promoção e comercialização. **INCORRETO**.  A marca de produto protege a identidade do produto, não a identidade de outros empresários.  A utilização de sinais distintivos próprios, desde que não confundam com a marca, é permitida.

C) A sociedade pode proibir que fabricantes de acessórios utilizem a marca para indicar a destinação do produto, ainda que obedecidas as práticas leais de concorrência. **INCORRETO**.  A utilização da marca para indicar a destinação de um produto acessório, desde que não confunda com a marca principal e respeitando a concorrência leal, é permitida.  A proibição só seria válida em caso de confusão ou má-fé.

D) A sociedade pode vetar a citação da marca em discurso, obra científica ou literária, com ou sem conotação comercial, independentemente de prejuízo ao caráter distintivo. **INCORRETO**.  A citação da marca em contextos não comerciais, desde que não haja confusão ou má-fé, é permitida.  A proteção da marca não se estende a usos que não afetem sua distintividade ou reputação.


Portanto, a única alternativa que descreve um direito legítimo do titular da marca é a A.

Resposta: A
",55,273,32.16177153587341
49,50,"A sociedade empresária Drogaria Ponto dos Volantes Ltda. requereu recuperação judicial e teve deferido o processamento, sendo que ambos os eventos ocorreram no ano de 2021. Nos exercícios sociais de 2021, 2022 e 2023, a sociedade não distribuiu lucros aos sócios, embora eles tivessem sido auferidos em 2022 e 2023.

O sócio minoritário Lucas Sobrado consulta você, como advogado(a), para saber sobre a legalidade da ausência de distribuição de lucros nos referidos exercícios sociais, informando que o plano de recuperação judicial foi aprovado em dezembro de 2022 e a concessão ocorreu em janeiro de 2023, mas o processo ainda não foi encerrado.

Assinale a opção que apresenta, corretamente, seu parecer. ",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,D,False,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda exatamente no formato ""Resposta: "" seguido da letra que você considera a resposta correta da questão.
Questão: 
A sociedade empresária Drogaria Ponto dos Volantes Ltda. requereu recuperação judicial e teve deferido o processamento, sendo que ambos os eventos ocorreram no ano de 2021. Nos exercícios sociais de 2021, 2022 e 2023, a sociedade não distribuiu lucros aos sócios, embora eles tivessem sido auferidos em 2022 e 2023.

O sócio minoritário Lucas Sobrado consulta você, como advogado(a), para saber sobre a legalidade da ausência de distribuição de lucros nos referidos exercícios sociais, informando que o plano de recuperação judicial foi aprovado em dezembro de 2022 e a concessão ocorreu em janeiro de 2023, mas o processo ainda não foi encerrado.

Assinale a opção que apresenta, corretamente, seu parecer. 
A) É vedada a distribuição de lucros pela sociedade aos sócios enquanto não for encerrada a recuperação judicial, de modo que não há ilegalidade por parte dela.
B) A sociedade não poderia ter deixado de distribuir lucros nos exercícios sociais de 2022 e 2023, pois os lucros devem ser pagos aos sócios por ser direito essencial deles.
C) É vedada a distribuição de lucros pela sociedade aos sócios enquanto não for realizado o pagamento aos credores sujeitos à recuperação judicial, de modo que não há ilegalidade por parte dela. 
D) A sociedade empresarial, até a aprovação do plano de recuperação judicial, estava impedida de distribuir lucros aos sócios, mas não há justificativa para o não pagamento no exercício de 2023.
","A questão aborda a distribuição de lucros em uma sociedade empresária em recuperação judicial.  A alternativa A está incorreta, pois não veda a distribuição *somente* após o encerramento da recuperação judicial.  A alternativa B está incorreta, pois a recuperação judicial visa a reestruturação da empresa e a preservação da mesma, não necessariamente a imediata distribuição de lucros aos sócios.  A alternativa C está correta, pois a prioridade, durante a recuperação judicial, é o pagamento aos credores.  A alternativa D está incorreta, pois a vedação à distribuição de lucros persiste até a aprovação do plano, mas não se estende, obrigatoriamente, ao exercício social posterior. A questão não menciona a possibilidade de o plano de recuperação judicial prever a distribuição de lucros, mas a prioridade é o pagamento dos credores.

Resposta: C
",110,130,31.158121585845947
